K-1,¡ãC,,,,,,,,,,,,,,,,,,
No,Date,Time,CH10,CH11,CH12,dis,,,,,,,,,,,,,
1524,3/11/2024,4:17:22,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1525,3/11/2024,4:17:33,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1526,3/11/2024,4:17:43,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1527,3/11/2024,4:17:53,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1528,3/11/2024,4:18:03,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1529,3/11/2024,4:18:13,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1530,3/11/2024,4:18:23,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1531,3/11/2024,4:18:33,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1532,3/11/2024,4:18:43,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1533,3/11/2024,4:18:53,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1534,3/11/2024,4:19:03,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1535,3/11/2024,4:19:14,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1536,3/11/2024,4:19:24,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1537,3/11/2024,4:19:34,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1538,3/11/2024,4:19:44,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1539,3/11/2024,4:19:54,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1540,3/11/2024,4:20:04,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1541,3/11/2024,4:20:14,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1542,3/11/2024,4:20:24,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1543,3/11/2024,4:20:34,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1544,3/11/2024,4:20:44,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1545,3/11/2024,4:20:55,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1546,3/11/2024,4:21:05,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1547,3/11/2024,4:21:15,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1548,3/11/2024,4:21:25,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1549,3/11/2024,4:21:35,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1550,3/11/2024,4:21:45,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1551,3/11/2024,4:21:55,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1552,3/11/2024,4:22:05,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1553,3/11/2024,4:22:15,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1554,3/11/2024,4:22:25,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1555,3/11/2024,4:22:36,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1556,3/11/2024,4:22:46,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1557,3/11/2024,4:22:56,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1558,3/11/2024,4:23:06,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1559,3/11/2024,4:23:16,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1560,3/11/2024,4:23:26,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1561,3/11/2024,4:23:36,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1562,3/11/2024,4:23:46,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1563,3/11/2024,4:23:56,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1564,3/11/2024,4:24:06,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1565,3/11/2024,4:24:17,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1566,3/11/2024,4:24:27,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1567,3/11/2024,4:24:37,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1568,3/11/2024,4:24:47,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1569,3/11/2024,4:24:57,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1570,3/11/2024,4:25:07,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1571,3/11/2024,4:25:17,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1572,3/11/2024,4:25:27,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1573,3/11/2024,4:25:37,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1574,3/11/2024,4:25:47,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1575,3/11/2024,4:25:58,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1576,3/11/2024,4:26:08,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1577,3/11/2024,4:26:18,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1578,3/11/2024,4:26:28,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1579,3/11/2024,4:26:38,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1580,3/11/2024,4:26:48,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1581,3/11/2024,4:26:58,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1582,3/11/2024,4:27:08,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1583,3/11/2024,4:27:18,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1584,3/11/2024,4:27:28,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1585,3/11/2024,4:27:39,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1586,3/11/2024,4:27:49,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1587,3/11/2024,4:27:59,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1588,3/11/2024,4:28:09,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1589,3/11/2024,4:28:19,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1590,3/11/2024,4:28:29,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1591,3/11/2024,4:28:39,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1592,3/11/2024,4:28:49,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1593,3/11/2024,4:28:59,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1594,3/11/2024,4:29:09,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1595,3/11/2024,4:29:20,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1596,3/11/2024,4:29:30,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1597,3/11/2024,4:29:40,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1598,3/11/2024,4:29:50,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1599,3/11/2024,4:30:00,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1600,3/11/2024,4:30:10,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1601,3/11/2024,4:30:20,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1602,3/11/2024,4:30:30,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1603,3/11/2024,4:30:40,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1604,3/11/2024,4:30:50,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1605,3/11/2024,4:31:01,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1606,3/11/2024,4:31:11,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1607,3/11/2024,4:31:21,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1608,3/11/2024,4:31:31,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1609,3/11/2024,4:31:41,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1610,3/11/2024,4:31:51,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1611,3/11/2024,4:32:01,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1612,3/11/2024,4:32:11,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1613,3/11/2024,4:32:21,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1614,3/11/2024,4:32:31,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1615,3/11/2024,4:32:42,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1616,3/11/2024,4:32:52,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1617,3/11/2024,4:33:02,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1618,3/11/2024,4:33:12,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1619,3/11/2024,4:33:22,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1620,3/11/2024,4:33:32,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1621,3/11/2024,4:33:42,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1622,3/11/2024,4:33:52,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1623,3/11/2024,4:34:02,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1624,3/11/2024,4:34:12,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1625,3/11/2024,4:34:23,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1626,3/11/2024,4:34:33,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1627,3/11/2024,4:34:43,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1628,3/11/2024,4:34:53,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1629,3/11/2024,4:35:03,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1630,3/11/2024,4:35:13,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1631,3/11/2024,4:35:23,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1632,3/11/2024,4:35:33,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1633,3/11/2024,4:35:43,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1634,3/11/2024,4:35:53,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1635,3/11/2024,4:36:04,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1636,3/11/2024,4:36:14,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1637,3/11/2024,4:36:24,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1638,3/11/2024,4:36:34,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1639,3/11/2024,4:36:44,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1640,3/11/2024,4:36:54,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1641,3/11/2024,4:37:04,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1642,3/11/2024,4:37:14,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1643,3/11/2024,4:37:24,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1644,3/11/2024,4:37:34,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1645,3/11/2024,4:37:45,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1646,3/11/2024,4:37:55,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1647,3/11/2024,4:38:05,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1648,3/11/2024,4:38:15,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1649,3/11/2024,4:38:25,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1650,3/11/2024,4:38:35,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1651,3/11/2024,4:38:45,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1652,3/11/2024,4:38:55,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1653,3/11/2024,4:39:05,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1654,3/11/2024,4:39:15,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1655,3/11/2024,4:39:26,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1656,3/11/2024,4:39:36,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1657,3/11/2024,4:39:46,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1658,3/11/2024,4:39:56,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1659,3/11/2024,4:40:06,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1660,3/11/2024,4:40:16,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1661,3/11/2024,4:40:26,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1662,3/11/2024,4:40:36,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1663,3/11/2024,4:40:46,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1664,3/11/2024,4:40:56,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1665,3/11/2024,4:41:07,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1666,3/11/2024,4:41:17,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1667,3/11/2024,4:41:27,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1668,3/11/2024,4:41:37,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1669,3/11/2024,4:41:47,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1670,3/11/2024,4:41:57,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1671,3/11/2024,4:42:07,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1672,3/11/2024,4:42:17,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1673,3/11/2024,4:42:27,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1674,3/11/2024,4:42:37,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1675,3/11/2024,4:42:48,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1676,3/11/2024,4:42:58,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1677,3/11/2024,4:43:08,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1678,3/11/2024,4:43:18,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1679,3/11/2024,4:43:28,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1680,3/11/2024,4:43:38,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1681,3/11/2024,4:43:48,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1682,3/11/2024,4:43:58,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1683,3/11/2024,4:44:08,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1684,3/11/2024,4:44:18,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1685,3/11/2024,4:44:29,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1686,3/11/2024,4:44:39,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1687,3/11/2024,4:44:49,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1688,3/11/2024,4:44:59,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1689,3/11/2024,4:45:09,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1690,3/11/2024,4:45:19,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1691,3/11/2024,4:45:30,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1692,3/11/2024,4:45:39,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1693,3/11/2024,4:45:49,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1694,3/11/2024,4:45:59,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1695,3/11/2024,4:46:10,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1696,3/11/2024,4:46:20,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1697,3/11/2024,4:46:30,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1698,3/11/2024,4:46:40,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1699,3/11/2024,4:46:50,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1700,3/11/2024,4:47:00,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1701,3/11/2024,4:47:10,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1702,3/11/2024,4:47:20,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1703,3/11/2024,4:47:30,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1704,3/11/2024,4:47:40,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1705,3/11/2024,4:47:51,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1706,3/11/2024,4:48:01,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1707,3/11/2024,4:48:11,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1708,3/11/2024,4:48:21,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1709,3/11/2024,4:48:31,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1710,3/11/2024,4:48:41,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1711,3/11/2024,4:48:51,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1712,3/11/2024,4:49:01,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1713,3/11/2024,4:49:11,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1714,3/11/2024,4:49:21,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1715,3/11/2024,4:49:32,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1716,3/11/2024,4:49:42,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1717,3/11/2024,4:49:52,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1718,3/11/2024,4:50:02,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1719,3/11/2024,4:50:12,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1720,3/11/2024,4:50:22,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1721,3/11/2024,4:50:32,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1722,3/11/2024,4:50:42,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1723,3/11/2024,4:50:52,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1724,3/11/2024,4:51:02,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1725,3/11/2024,4:51:13,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1726,3/11/2024,4:51:23,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1727,3/11/2024,4:51:33,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1728,3/11/2024,4:51:43,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1729,3/11/2024,4:51:53,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1730,3/11/2024,4:52:03,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1731,3/11/2024,4:52:13,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1732,3/11/2024,4:52:23,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1733,3/11/2024,4:52:33,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1734,3/11/2024,4:52:43,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1735,3/11/2024,4:52:54,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1736,3/11/2024,4:53:04,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1737,3/11/2024,4:53:14,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1738,3/11/2024,4:53:24,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1739,3/11/2024,4:53:34,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1740,3/11/2024,4:53:44,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1741,3/11/2024,4:53:54,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1742,3/11/2024,4:54:04,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1743,3/11/2024,4:54:14,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1744,3/11/2024,4:54:24,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1745,3/11/2024,4:54:35,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1746,3/11/2024,4:54:45,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1747,3/11/2024,4:54:55,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1748,3/11/2024,4:55:05,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1749,3/11/2024,4:55:15,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1750,3/11/2024,4:55:25,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1751,3/11/2024,4:55:35,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1752,3/11/2024,4:55:45,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1753,3/11/2024,4:55:55,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1754,3/11/2024,4:56:05,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1755,3/11/2024,4:56:16,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1756,3/11/2024,4:56:26,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1757,3/11/2024,4:56:36,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1758,3/11/2024,4:56:46,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1759,3/11/2024,4:56:56,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1760,3/11/2024,4:57:06,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1761,3/11/2024,4:57:16,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1762,3/11/2024,4:57:26,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1763,3/11/2024,4:57:36,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1764,3/11/2024,4:57:46,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1765,3/11/2024,4:57:57,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1766,3/11/2024,4:58:07,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1767,3/11/2024,4:58:17,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1768,3/11/2024,4:58:27,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1769,3/11/2024,4:58:37,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1770,3/11/2024,4:58:47,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1771,3/11/2024,4:58:57,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1772,3/11/2024,4:59:07,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1773,3/11/2024,4:59:17,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1774,3/11/2024,4:59:27,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1775,3/11/2024,4:59:38,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1776,3/11/2024,4:59:48,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1777,3/11/2024,4:59:58,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1778,3/11/2024,5:00:08,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1779,3/11/2024,5:00:18,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1780,3/11/2024,5:00:28,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1781,3/11/2024,5:00:38,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
